No_Rooms,Bathroom,Locality,Region,Longitude,Latitude,Furnished,Area,AC,Water_Heater,Dining_Set,Electricity,Bed,Access_Card,Kitchen,Fridge,Washing_Machine,TV,ATM,TV_Cable,Grocery,Internet,Swim_Pool,Laundry,Security,Basketball,Multipurpose_Room,Gym,Jogging,Tennis,Restaurant,Playground,Total_Facilities,AnnualPrice,FurnishedNew
0,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,23.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,60000000,Full
1,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,21.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,30000000,Full
0,1,Bintaro,Jakarta Selatan,106.759213,-6.258118,1,22.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,38000000,Full
2,2,Pakubuwono,Jakarta Selatan,106.784659,-6.236629,1,153.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,300000000,Full
1,1,Salemba,Jakarta Pusat,106.850444,-6.1973,0,23.0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,18,57100000,Non
1,1,Bendungan Hilir,Jakarta Pusat,106.813631,-6.211458,1,55.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,22,90000000,Full
1,1,Pancoran,Jakarta Selatan,106.842971,-6.24805,1,65.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,120000000,Full
2,2,Senayan,Jakarta Selatan,106.789812,-6.223323,1,109.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,250000000,Full
1,1,Tanah Abang,Jakarta Pusat,106.816326,-6.183112,1,45.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,90000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788342,-6.174634,1,40.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,21,40000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,1,22.0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,15,40000000,Full
1,1,Tanah Abang,Jakarta Pusat,106.816326,-6.183112,1,45.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,96000000,Full
2,1,Ancol,Jakarta Utara,106.82921,-6.128082,1,45.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,22,45000000,Full
2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,45.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,75000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,34.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,42000000,Full
1,1,Pluit,Jakarta Utara,106.779326,-6.107877,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,23,60000000,Full
2,1,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,58.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,194400000,Full
3,2,Kuningan,Jakarta Selatan,106.83676,-6.218768,1,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,120000000,Full
2,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,37.0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,40000000,Full
1,1,Taman Sari,Jakarta Barat,106.818858,-6.151431,1,58.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,54000000,Full
3,2,Tanjung Duren,Jakarta Barat,106.789248,-6.176076,1,110.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,20,170000000,Full
3,2,Casablanca,Jakarta Selatan,106.846292,-6.222918,1,67.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,132000000,Full
1,1,Thamrin,Jakarta Pusat,106.816842,-6.197352,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,89250000,Full
2,1,Pancoran,Jakarta Selatan,106.861756,-6.252397,1,33.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,22,48000000,Full
2,2,Kebon Jeruk,Jakarta Barat,106.761852,-6.196997,1,80.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,9,90000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85277,-6.154767,1,40.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,35000000,Full
1,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,49.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,70000000,Full
2,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,37.0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,36000000,Full
1,1,Menteng,Jakarta Pusat,106.851858,-6.200232,1,30.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,45000000,Full
2,2,Fatmawati,Jakarta Selatan,106.795392,-6.303504,1,103.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,125000000,Full
2,1,Lippo Cikarang,Bekasi,107.1344,-6.3294,1,70.0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,12,100000000,Full
2,2,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,82.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,155900000,Full
2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,0,45.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,33000000,Non
3,2,Kebon Jeruk,Jakarta Barat,106.761852,-6.196997,1,138.0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,17,110000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,22.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,29000000,Full
2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,45.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,58000000,Full
0,1,Bintaro,Jakarta Selatan,106.7422,-6.2737,1,28.0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,14,66000000,Full
3,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,48.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,72000000,Full
3,2,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,110000000,Full
3,3,Sudirman,Jakarta Pusat,106.818167,-6.20742,1,144.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,331050000,Full
1,1,Mangga Besar,Jakarta Pusat,106.834047,-6.149718,1,25.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,15,40000000,Full
1,1,Ancol,Jakarta Utara,106.845853,-6.122102,1,66.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,90000000,Full
2,1,Pekayon,Bekasi,106.9791,-6.2507,1,54.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,9,72000000,Full
1,1,Daan Mogot,Jakarta Barat,106.712876,-6.151427,1,35.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,42000000,Full
1,2,Tanjung Duren,Jakarta Barat,106.790105,-6.174872,1,89.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,130000000,Full
2,1,Permata Hijau,Jakarta Selatan,106.783318,-6.220183,1,123.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,204624000,Full
2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,49.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,75000000,Full
2,1,Karawaci,Tangerang,106.607673,-6.228493,1,48.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,150000000,Full
0,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,22.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,41500000,Full
2,2,Bintaro,Jakarta Selatan,106.767022,-6.273588,1,85.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,132000000,Full
3,3,Semanggi,Jakarta Selatan,106.816386,-6.222272,0,186.0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,216000000,Non
1,1,Kemang,Jakarta Selatan,106.810318,-6.255134,1,87.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,140000000,Full
1,1,Rasuna Said,Jakarta Selatan,106.837375,-6.216519,1,38.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,66000000,Full
0,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,21.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,26000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,138000000,Full
1,1,MT Haryono,Jakarta Timur,106.867963,-6.243129,1,31.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,41000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,100000000,Full
0,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,21.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20,33000000,Full
0,1,Summarecon Bekasi,Bekasi,106.999,-6.2224,1,21.0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,15,35000000,Full
0,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,35.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,72000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,0,42.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,12,48000000,Non
1,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,49500000,Full
2,1,Slipi,Jakarta Pusat,106.799198,-6.202724,1,58.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,108000000,Full
0,1,Margonda,Depok,106.8345,-6.3635,1,22.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33500000,Full
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,0,36.0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,44100000,Semi
0,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,30.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,66000000,Full
2,1,Cakung,Jakarta Timur,106.948933,-6.203631,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,21,38000000,Full
1,1,Kemayoran,Jakarta Pusat,106.850107,-6.14907,1,38.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,14,60000000,Full
0,1,Puri Indah,Jakarta Barat,106.728591,-6.182729,1,26.0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,47000000,Full
1,1,Pancoran,Jakarta Selatan,106.861756,-6.252397,1,34.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,40000000,Full
2,1,Kalibata,Jakarta Selatan,106.855352,-6.255809,1,40.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,91500000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,39000000,Full
0,1,Kedoya,Jakarta Barat,106.757651,-6.186415,0,28.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,15,32000000,Non
3,2,Fatmawati,Jakarta Selatan,106.795392,-6.303504,1,89.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,144000000,Full
0,1,MT Haryono,Jakarta Timur,106.866201,-6.245201,1,25.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,50000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.789248,-6.176076,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,19,80000000,Full
0,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,21.0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,27000000,Full
0,1,Karawaci,Tangerang,106.6081,-6.186912,1,21.0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,17,32000000,Full
0,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,21.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,39000000,Full
2,1,Thamrin,Jakarta Pusat,106.816842,-6.197352,1,77.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,162000000,Full
2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,32.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,40000000,Full
0,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,21.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,28000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,51.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,13,60000000,Non
0,1,Cipondoh,Tangerang,106.6708,-6.1717,1,21.0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,15,30000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,1,21.0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,16,36000000,Full
2,2,Kebayoran Lama,Jakarta Selatan,106.786307,-6.233922,1,148.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,529200000,Full
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,125000000,Full
1,1,Pancoran,Jakarta Selatan,106.842971,-6.24805,1,63.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,120000000,Full
3,3,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,153.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,420000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,90000000,Full
2,1,Ancol,Jakarta Utara,106.839363,-6.129877,1,41.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,50000000,Full
2,1,Karang Tengah,Tangerang,106.723973,-6.195343,1,45.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,43000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.793682,-6.180334,1,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,86900000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,0,21.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,13,30000000,Non
0,1,Margonda,Depok,106.832472,-6.360354,1,24.0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,13,35000000,Full
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,0,32.0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,48000000,Semi
1,1,Thamrin,Jakarta Pusat,106.816842,-6.197352,1,39.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,97850000,Full
2,1,Pancoran,Jakarta Selatan,106.861756,-6.252397,1,36.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,42000000,Full
3,2,Tanjung Duren,Jakarta Barat,106.789248,-6.176076,1,70.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,20,170000000,Full
1,1,Tanjung Duren,Jakarta Barat,106.788342,-6.174634,1,31.0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,18,29000000,Full
1,1,Cikarang,Bekasi,107.166,-6.2977,1,45.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,13,90000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,0,21.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,12,27000000,Non
0,1,Puri Indah,Jakarta Barat,106.7267,-6.1577,1,30.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,13,43300000,Full
0,1,Pekayon,Bekasi,106.9791,-6.2507,1,26.0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,15,36000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,44.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,15,120000000,Full
2,2,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,82.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,216000000,Full
1,1,MT Haryono,Jakarta Timur,106.867963,-6.243129,1,32.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,39600000,Full
1,1,Kemayoran,Jakarta Pusat,106.85069,-6.146146,0,73.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,120100000,Semi
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,100000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,58000000,Full
0,1,Grogol,Jakarta Barat,106.796056,-6.153652,0,31.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,12,25000000,Non
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,33.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,40000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,0,25.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,20000000,Non
2,1,Kedoya,Jakarta Barat,106.757651,-6.186415,1,53.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,72000000,Full
3,2,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,180.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,360000000,Full
1,1,Tanjung Duren,Jakarta Barat,106.789934,-6.178351,1,49.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,110000000,Full
0,1,Cikokol,Tangerang,106.6379,-6.2246,1,26.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,16,29500000,Full
1,1,Fatmawati,Jakarta Selatan,106.795177,-6.28109,1,45.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,156000000,Full
2,1,Mangga Besar,Jakarta Pusat,106.834047,-6.149718,1,60.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,55000000,Full
1,1,Bendungan Hilir,Jakarta Pusat,106.8163,-6.2156,1,41.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,180000000,Full
1,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,30.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,22,60000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,51.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,60000000,Semi
3,2,Menteng,Jakarta Pusat,106.838463,-6.191791,1,127.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,13,315600000,Full
2,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,50.0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,15,34000000,Non
1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,62.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,75000000,Non
2,2,Kelapa Gading,Jakarta Utara,106.907795,-6.152735,1,110.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,135000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,20,48750000,Full
1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,64.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,80000000,Non
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,35.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,13,30000000,Non
0,1,Cikokol,Tangerang,106.63317,-6.194771,1,36.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,38000000,Full
3,2,Casablanca,Jakarta Selatan,106.842672,-6.224187,1,115.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,291600000,Full
2,1,Jatinegara,Jakarta Timur,106.925427,-6.203576,0,36.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,19000000,Semi
2,2,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,84.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,150000000,Full
0,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,22.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,38000000,Full
2,1,Cibubur,Jakarta Timur,106.8866,-6.3697,1,33.0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,11,27000000,Full
1,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,45.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,90000000,Full
2,1,Sudirman,Jakarta Pusat,106.819529,-6.209877,1,60.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,156000000,Full
3,2,Pluit,Jakarta Utara,106.789408,-6.127298,1,72.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,90000000,Full
2,1,Kuningan,Jakarta Selatan,106.836684,-6.219637,1,91.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,165550000,Full
1,1,Gajah Mada,Jakarta Barat,106.815297,-6.149237,1,35.0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,16,37900000,Full
1,1,Bendungan Hilir,Jakarta Pusat,106.813631,-6.211458,1,55.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,14,125000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,44.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,15,90000000,Full
2,1,Sunter,Jakarta Utara,106.88373,-6.157527,1,36.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,42000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,44.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,78000000,Non
2,1,Cakung,Jakarta Timur,106.948933,-6.203631,1,36.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,19,35750000,Full
2,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,48000000,Full
